BIOGUIDE_ID,name,partyName,chamber,state,district,startYear,imageUrl,url,websiteURL,address,phoneNumber,sponsoredLegislation,cosponsoredLegislation
W000809,"Womack, Steve",Republican,House of Representatives,Arkansas,3.0,2011,https://www.congress.gov/img/member/117_rp_ar_3_womack_steve_200.jpg,https://api.congress.gov/v3/member/W000809?format=json,https://womack.house.gov/,2412 Rayburn House Office Building,(202) 225-4301,52.0,1088
C001087,"Crawford, Eric A. ""Rick""",Republican,House of Representatives,Arkansas,1.0,2011,https://www.congress.gov/img/member/c001087_200.jpg,https://api.congress.gov/v3/member/C001087?format=json,https://crawford.house.gov/,2422 Rayburn House Office Building,(202) 225-4076,125.0,1512
S001185,"Sewell, Terri A.",Democratic,House of Representatives,Alabama,7.0,2011,https://www.congress.gov/img/member/s001185_200.jpg,https://api.congress.gov/v3/member/S001185?format=json,https://sewell.house.gov/,1035 Longworth House Office Building,(202) 225-2665,110.0,2648
A000055,"Aderholt, Robert B.",Republican,House of Representatives,Alabama,4.0,1997,https://www.congress.gov/img/member/a000055_200.jpg,https://api.congress.gov/v3/member/A000055?format=json,https://aderholt.house.gov/,266 Cannon House Office Building,(202) 225-4876,92.0,2151
R000575,"Rogers, Mike D.",Republican,House of Representatives,Alabama,3.0,2003,https://www.congress.gov/img/member/116_rp_al_3_rogers_mike_200.jpg,https://api.congress.gov/v3/member/R000575?format=json,https://mikerogers.house.gov/,2469 Rayburn House Office Building,(202) 225-3261,91.0,1869
S001191,"Sinema, Kyrsten",Independent,Senate,Arizona,,2019,https://www.congress.gov/img/member/s001191_200.jpg,https://api.congress.gov/v3/member/S001191?format=json,https://www.sinema.senate.gov,"317 Hart Senate Office Building Washington, DC 20510",(202) 224-4521,180.0,2426
M001183,"Manchin, Joe, III",Independent,Senate,West Virginia,,2010,https://www.congress.gov/img/member/m001183_200.jpg,https://api.congress.gov/v3/member/M001183?format=json,https://www.manchin.senate.gov/,"306 Hart Senate Office Building Washington, DC 20510",(202) 224-3954,540.0,1892
W000800,"Welch, Peter",Democratic,Senate,Vermont,,2023,https://www.congress.gov/img/member/w000800_200.jpg,https://api.congress.gov/v3/member/W000800?format=json,https://www.welch.senate.gov/,"124 Russell Senate Office Building Washington, DC 20510",(202) 224-4242,420.0,4779
V000137,"Vance, J. D.",Republican,Senate,Ohio,,2023,https://www.congress.gov/img/member/v000137_200.jpg,https://api.congress.gov/v3/member/V000137?format=json,https://www.vance.senate.gov/,"288 Russell Senate Office Building Washington, DC 20510",(202) 224-3353,57.0,294
S001227,"Schmitt, Eric",Republican,Senate,Missouri,,2023,https://www.congress.gov/img/member/s001227_200.jpg,https://api.congress.gov/v3/member/S001227?format=json,https://www.schmitt.senate.gov/,"387 Russell Senate Office Building Washington, DC 20510",(202) 224-5721,42.0,224
R000618,"Ricketts, Pete",Republican,Senate,Nebraska,,2023,https://www.congress.gov/img/member/r000618_200.jpg,https://api.congress.gov/v3/member/R000618?format=json,https://www.ricketts.senate.gov,"139 Russell Senate Office Building Washington, DC 20510",(202) 224-4224,46.0,387
M001190,"Mullin, Markwayne",Republican,Senate,Oklahoma,,2023,https://www.congress.gov/img/member/m001190_200.jpg,https://api.congress.gov/v3/member/M001190?format=json,https://www.mullin.senate.gov/,"330 Hart Senate Office Building Washington, DC 20510",(202) 224-4721,132.0,1434
K000377,"Kelly, Mark",Democratic,Senate,Arizona,,2020,https://www.congress.gov/img/member/k000377_200.jpg,https://api.congress.gov/v3/member/K000377?format=json,https://www.kelly.senate.gov,"516 Hart Senate Office Building Washington, DC 20510",(202) 224-2235,131.0,787
H001079,"Hyde-Smith, Cindy",Republican,Senate,Mississippi,,2018,https://www.congress.gov/img/member/h001079_200.jpg,https://api.congress.gov/v3/member/H001079?format=json,https://www.hydesmith.senate.gov/,"702 Hart Senate Office Building Washington, DC 20510",(202) 224-5054,117.0,1224
F000479,"Fetterman, John",Democratic,Senate,Pennsylvania,,2023,https://www.congress.gov/img/member/f000479_200.jpg,https://api.congress.gov/v3/member/F000479?format=json,https://www.fetterman.senate.gov/,"142 Russell Senate Office Building Washington, DC 20510",(202) 224-4254,43.0,482
B001320,"Butler, Laphonza R.",Democratic,Senate,California,,2023,https://www.congress.gov/img/member/b001320_200.jpg,https://api.congress.gov/v3/member/B001320?format=json,https://www.butler.senate.gov/,"112 Hart Senate Office Building Washington, DC 20510",(202) 224-3841,32.0,332
B001319,"Britt, Katie Boyd",Republican,Senate,Alabama,,2023,https://www.congress.gov/img/member/b001319_200.jpg,https://api.congress.gov/v3/member/B001319?format=json,https://www.britt.senate.gov/,"502 Hart Senate Office Building Washington, DC 20510",(202) 224-5744,20.0,367
B001305,"Budd, Ted",Republican,Senate,North Carolina,,2023,https://www.congress.gov/img/member/b001305_200.jpg,https://api.congress.gov/v3/member/B001305?format=json,https://www.budd.senate.gov/,"304 Russell Senate Office Building Washington, DC 20510",(202) 224-3154,192.0,1596
H001061,"Hoeven, John",Republican,Senate,North Dakota,,2011,https://www.congress.gov/img/member/h001061_200.jpg,https://api.congress.gov/v3/member/H001061?format=json,https://www.hoeven.senate.gov,"338 Russell Senate Office Building Washington, DC 20510",(202) 224-2551,469.0,1816
Y000064,"Young, Todd",Republican,Senate,Indiana,,2017,https://www.congress.gov/img/member/y000064_200.jpg,https://api.congress.gov/v3/member/Y000064?format=json,https://www.young.senate.gov,"185 Dirksen Senate Office Building Washington, DC 20510",(202) 224-5623,355.0,1881
W000779,"Wyden, Ron",Democratic,Senate,Oregon,,1996,https://www.congress.gov/img/member/w000779_200.jpg,https://api.congress.gov/v3/member/W000779?format=json,https://www.wyden.senate.gov/,"221 Dirksen Senate Office Building Washington, DC 20510",(202) 224-5244,1769.0,7977
W000790,"Warnock, Raphael G.",Democratic,Senate,Georgia,,2021,https://www.congress.gov/img/member/w000790_200.jpg,https://api.congress.gov/v3/member/W000790?format=json,https://www.warnock.senate.gov,"416 Russell Senate Office Building Washington, DC 20510",(202) 224-3643,154.0,843
W000817,"Warren, Elizabeth",Democratic,Senate,Massachusetts,,2013,https://www.congress.gov/img/member/w000817_200.jpg,https://api.congress.gov/v3/member/W000817?format=json,https://www.warren.senate.gov,"309 Hart Senate Office Building Washington, DC 20510",(202) 224-4543,635.0,3842
W000802,"Whitehouse, Sheldon",Democratic,Senate,Rhode Island,,2007,https://www.congress.gov/img/member/w000802_200.jpg,https://api.congress.gov/v3/member/W000802?format=json,https://www.whitehouse.senate.gov/,"530 Hart Senate Office Building Washington, DC 20510",(202) 224-2921,621.0,4424
W000805,"Warner, Mark R.",Democratic,Senate,Virginia,,2009,https://www.congress.gov/img/member/w000805_200.jpg,https://api.congress.gov/v3/member/W000805?format=json,https://www.warner.senate.gov,"703 Hart Senate Office Building Washington, DC 20510",(202) 224-2023,617.0,2153
W000437,"Wicker, Roger F.",Republican,Senate,Mississippi,,2007,https://www.congress.gov/img/member/w000437_200.jpg,https://api.congress.gov/v3/member/W000437?format=json,https://www.wicker.senate.gov,"425 Russell Senate Office Building Washington, DC 20510",(202) 224-6253,697.0,4233
V000128,"Van Hollen, Chris",Democratic,Senate,Maryland,,2017,https://www.congress.gov/img/member/v000128_200.jpg,https://api.congress.gov/v3/member/V000128?format=json,https://www.vanhollen.senate.gov,"730 Hart Senate Office Building Washington, DC 20510",(202) 224-4654,437.0,6148
T000278,"Tuberville, Tommy",Republican,Senate,Alabama,,2021,https://www.congress.gov/img/member/t000278_200.jpg,https://api.congress.gov/v3/member/T000278?format=json,https://www.tuberville.senate.gov,"455 Russell Senate Office Building Washington, DC 20510",(202) 224-4124,245.0,438
S001203,"Smith, Tina",Democratic,Senate,Minnesota,,2018,https://www.congress.gov/img/member/s001203_200.jpg,https://api.congress.gov/v3/member/S001203?format=json,https://www.smith.senate.gov,"720 Hart Senate Office Building Washington, DC 20510",(202) 224-5641,276.0,2325
T000476,"Tillis, Thomas",Republican,Senate,North Carolina,,2015,https://www.congress.gov/img/member/t000476_200.jpg,https://api.congress.gov/v3/member/T000476?format=json,https://www.tillis.senate.gov,"113 Dirksen Senate Office Building Washington, DC 20510",(202) 224-6342,608.0,2239
S001198,"Sullivan, Dan",Republican,Senate,Alaska,,2015,https://www.congress.gov/img/member/s001198_200.jpg,https://api.congress.gov/v3/member/S001198?format=json,https://www.sullivan.senate.gov,"302 Hart Senate Office Building Washington, DC 20510",(202) 224-3004,443.0,1514
T000464,"Tester, Jon",Democratic,Senate,Montana,,2007,https://www.congress.gov/img/member/t000464_200.jpg,https://api.congress.gov/v3/member/T000464?format=json,https://www.tester.senate.gov/,"311 Hart Senate Office Building Washington, DC 20510",(202) 224-2644,794.0,3096
T000250,"Thune, John",Republican,Senate,South Dakota,,2005,https://www.congress.gov/img/member/t000250_200.jpg,https://api.congress.gov/v3/member/T000250?format=json,https://www.thune.senate.gov/,"511 Dirksen Senate Office Building Washington, DC 20510",(202) 224-2321,937.0,2739
S000770,"Stabenow, Debbie",Democratic,Senate,Michigan,,2001,https://www.congress.gov/img/member/s000770_200.jpg,https://api.congress.gov/v3/member/S000770?format=json,https://www.stabenow.senate.gov/,"731 Hart Senate Office Building Washington, DC 20510",(202) 224-4822,731.0,5429
S001217,"Scott, Rick",Republican,Senate,Florida,,2019,https://www.congress.gov/img/member/s001217_200.jpg,https://api.congress.gov/v3/member/S001217?format=json,https://www.rickscott.senate.gov/,"110 Hart Senate Office Building Washington, DC 20510",(202) 224-5274,463.0,1357
S001194,"Schatz, Brian",Democratic,Senate,Hawaii,,2012,https://www.congress.gov/img/member/s001194_200.jpg,https://api.congress.gov/v3/member/S001194?format=json,https://www.schatz.senate.gov,"722 Hart Senate Office Building Washington, DC 20510",(202) 224-3934,576.0,1969
S001184,"Scott, Tim",Republican,Senate,South Carolina,,2013,https://www.congress.gov/img/member/s001184_200.jpg,https://api.congress.gov/v3/member/S001184?format=json,https://www.scott.senate.gov/,"104 Hart Senate Office Building Washington, DC 20510",(202) 224-6121,380.0,1734
S001181,"Shaheen, Jeanne",Democratic,Senate,New Hampshire,,2009,https://www.congress.gov/img/member/s001181_200.jpg,https://api.congress.gov/v3/member/S001181?format=json,https://www.shaheen.senate.gov,"506 Hart Senate Office Building Washington, DC 20510",(202) 224-2841,919.0,3741
S000148,"Schumer, Charles E.",Democratic,Senate,New York,,1999,https://www.congress.gov/img/member/s000148_200.jpg,https://api.congress.gov/v3/member/S000148?format=json,https://www.schumer.senate.gov/,"322 Hart Senate Office Building Washington, DC 20510",(202) 224-6542,2367.0,7852
S000033,"Sanders, Bernard",Independent,Senate,Vermont,,2007,https://www.congress.gov/img/member/s000033_200.jpg,https://api.congress.gov/v3/member/S000033?format=json,https://www.sanders.senate.gov/,"332 Dirksen Senate Office Building Washington, DC 20510",(202) 224-5141,1095.0,7445
R000615,"Romney, Mitt",Republican,Senate,Utah,,2019,https://www.congress.gov/img/member/r000615_200.jpg,https://api.congress.gov/v3/member/R000615?format=json,https://www.romney.senate.gov,"354 Russell Senate Office Building Washington, DC 20510",(202) 224-5251,147.0,501
R000608,"Rosen, Jacky",Democratic,Senate,Nevada,,2019,https://www.congress.gov/img/member/r000608_200.jpg,https://api.congress.gov/v3/member/R000608?format=json,https://www.rosen.senate.gov,"713 Hart Senate Office Building Washington, DC 20510",(202) 224-6244,277.0,2117
R000605,"Rounds, Mike",Republican,Senate,South Dakota,,2015,https://www.congress.gov/img/member/r000605_200.jpg,https://api.congress.gov/v3/member/R000605?format=json,https://www.rounds.senate.gov,"716 Hart Senate Office Building Washington, DC 20510",(202) 224-5842,321.0,1616
R000595,"Rubio, Marco",Republican,Senate,Florida,,2011,https://www.congress.gov/img/member/r000595_200.jpg,https://api.congress.gov/v3/member/R000595?format=json,https://www.rubio.senate.gov,"284 Russell Senate Office Building Washington, DC 20510",(202) 224-3041,1476.0,3307
R000584,"Risch, James E.",Republican,Senate,Idaho,,2009,https://www.congress.gov/img/member/r000584_200.jpg,https://api.congress.gov/v3/member/R000584?format=json,https://www.risch.senate.gov,"483 Russell Senate Office Building Washington, DC 20510",(202) 224-2752,545.0,2514
P000145,"Padilla, Alex",Democratic,Senate,California,,2021,https://www.congress.gov/img/member/p000145_200.jpg,https://api.congress.gov/v3/member/P000145?format=json,https://www.padilla.senate.gov,"331 Hart Senate Office Building Washington, DC 20510",(202) 224-3553,285.0,1429
O000174,"Ossoff, Jon",Democratic,Senate,Georgia,,2021,https://www.congress.gov/img/member/o000174_200.jpg,https://api.congress.gov/v3/member/O000174?format=json,https://www.ossoff.senate.gov,"303 Hart Senate Office Building Washington, DC 20510",(202) 224-3521,187.0,541
P000603,"Paul, Rand",Republican,Senate,Kentucky,,2011,https://www.congress.gov/img/member/p000603_200.jpg,https://api.congress.gov/v3/member/P000603?format=json,https://www.paul.senate.gov,"295 Russell Senate Office Building Washington, DC 20510",(202) 224-4343,1000.0,1052
M001169,"Murphy, Christopher",Democratic,Senate,Connecticut,,2013,https://www.congress.gov/img/member/m001169_200.jpg,https://api.congress.gov/v3/member/M001169?format=json,https://www.murphy.senate.gov/,"136 Hart Senate Office Building Washington, DC 20510",(202) 224-4041,474.0,3175
P000595,"Peters, Gary C.",Democratic,Senate,Michigan,,2015,https://www.congress.gov/img/member/p000595_200.jpg,https://api.congress.gov/v3/member/P000595?format=json,https://www.peters.senate.gov,"724 Hart Senate Office Building Washington, DC 20510",(202) 224-6221,689.0,3156
M001111,"Murray, Patty",Democratic,Senate,Washington,,1993,https://www.congress.gov/img/member/m001111_200.jpg,https://api.congress.gov/v3/member/M001111?format=json,https://www.murray.senate.gov/,"154 Russell Senate Office Building Washington, DC 20510",(202) 224-2621,1101.0,6089
M001153,"Murkowski, Lisa",Republican,Senate,Alaska,,2003,https://www.congress.gov/img/member/m001153_200.jpg,https://api.congress.gov/v3/member/M001153?format=json,https://www.murkowski.senate.gov/,"522 Hart Senate Office Building Washington, DC 20510",(202) 224-6665,1119.0,3371
M001198,"Marshall, Roger",Republican,Senate,Kansas,,2021,https://www.congress.gov/img/member/m001198_200.jpg,https://api.congress.gov/v3/member/M001198?format=json,https://www.marshall.senate.gov,"479A Russell Senate Office Building Washington, DC 20510",(202) 224-4774,426.0,1527
M001176,"Merkley, Jeff",Democratic,Senate,Oregon,,2009,https://www.congress.gov/img/member/m001176_200.jpg,https://api.congress.gov/v3/member/M001176?format=json,https://www.merkley.senate.gov,"531 Hart Senate Office Building Washington, DC 20510",(202) 224-3753,944.0,4276
M000934,"Moran, Jerry",Republican,Senate,Kansas,,2011,https://www.congress.gov/img/member/m000934_200.jpg,https://api.congress.gov/v3/member/M000934?format=json,https://www.moran.senate.gov,"521 Dirksen Senate Office Building Washington, DC 20510",(202) 224-6521,670.0,3627
M000133,"Markey, Edward J.",Democratic,Senate,Massachusetts,,2013,https://www.congress.gov/img/member/m000133_200.jpg,https://api.congress.gov/v3/member/M000133?format=json,https://www.markey.senate.gov,"255 Dirksen Senate Office Building Washington, DC 20510",(202) 224-2742,1441.0,9683
M000355,"McConnell, Mitch",Republican,Senate,Kentucky,,1985,https://www.congress.gov/img/member/m000355_200.jpg,https://api.congress.gov/v3/member/M000355?format=json,https://www.mcconnell.senate.gov/,"317 Russell Senate Office Building Washington, DC 20510",(202) 224-2541,1281.0,2776
K000393,"Kennedy, John",Republican,Senate,Louisiana,,2017,https://www.congress.gov/img/member/k000393_200.jpg,https://api.congress.gov/v3/member/K000393?format=json,https://www.kennedy.senate.gov,"437 Russell Senate Office Building Washington, DC 20510",(202) 224-4623,527.0,964
K000383,"King, Angus S., Jr.",Independent,Senate,Maine,,2013,https://www.congress.gov/img/member/k000383_200.jpg,https://api.congress.gov/v3/member/K000383?format=json,https://www.king.senate.gov/,"133 Hart Senate Office Building Washington, DC 20510",(202) 224-5344,336.0,2709
K000367,"Klobuchar, Amy",Democratic,Senate,Minnesota,,2007,https://www.congress.gov/img/member/k000367_200.jpg,https://api.congress.gov/v3/member/K000367?format=json,https://www.klobuchar.senate.gov/,"425 Dirksen Senate Office Building Washington, DC 20510",(202) 224-3244,1256.0,4973
L000577,"Lee, Mike",Republican,Senate,Utah,,2011,https://www.congress.gov/img/member/l000577_200.jpg,https://api.congress.gov/v3/member/L000577?format=json,https://www.lee.senate.gov/,"363 Russell Senate Office Building Washington, DC 20510",(202) 224-5444,1860.0,1556
L000575,"Lankford, James",Republican,Senate,Oklahoma,,2015,https://www.congress.gov/img/member/l000575_200.jpg,https://api.congress.gov/v3/member/L000575?format=json,https://www.lankford.senate.gov,"316 Hart Senate Office Building Washington, DC 20510",(202) 224-5754,557.0,2061
L000571,"Lummis, Cynthia M.",Republican,Senate,Wyoming,,2021,https://www.congress.gov/img/member/l000571_200.jpg,https://api.congress.gov/v3/member/L000571?format=json,https://www.lummis.senate.gov,"127A Russell Senate Office Building Washington, DC 20510",(202) 224-3424,183.0,1894
L000570,"Lujan, Ben Ray",Democratic,Senate,New Mexico,,2021,https://www.congress.gov/img/member/l000570_200.jpg,https://api.congress.gov/v3/member/L000570?format=json,https://www.lujan.senate.gov,"498 Russell Senate Office Building Washington, DC 20510",(202) 224-6621,340.0,2743
H000273,"Hickenlooper, John W.",Democratic,Senate,Colorado,,2021,https://www.congress.gov/img/member/h000273_200.jpg,https://api.congress.gov/v3/member/H000273?format=json,https://www.hickenlooper.senate.gov,"374 Russell Senate Office Building Washington, DC 20510",(202) 224-5941,118.0,640
K000384,"Kaine, Tim",Democratic,Senate,Virginia,,2013,https://www.congress.gov/img/member/k000384_200.jpg,https://api.congress.gov/v3/member/K000384?format=json,https://www.kaine.senate.gov/,"231 Russell Senate Office Building Washington, DC 20510",(202) 224-4024,375.0,2362
J000293,"Johnson, Ron",Republican,Senate,Wisconsin,,2011,https://www.congress.gov/img/member/j000293_200.jpg,https://api.congress.gov/v3/member/J000293?format=json,https://www.ronjohnson.senate.gov/,"328 Hart Senate Office Building Washington, DC 20510",(202) 224-5323,565.0,1272
H001042,"Hirono, Mazie K.",Democratic,Senate,Hawaii,,2013,https://www.congress.gov/img/member/h001042_200.jpg,https://api.congress.gov/v3/member/H001042?format=json,https://www.hirono.senate.gov/,"109 Hart Senate Office Building Washington, DC 20510",(202) 224-6361,593.0,4525
H001046,"Heinrich, Martin",Democratic,Senate,New Mexico,,2013,https://www.congress.gov/img/member/h001046_200.jpg,https://api.congress.gov/v3/member/H001046?format=json,https://www.heinrich.senate.gov/,"709 Hart Senate Office Building Washington, DC 20510",(202) 224-5521,426.0,2858
H000601,"Hagerty, Bill",Republican,Senate,Tennessee,,2021,https://www.congress.gov/img/member/h000601_200.jpg,https://api.congress.gov/v3/member/H000601?format=json,https://www.hagerty.senate.gov,"251 Russell Senate Office Building Washington, DC 20510",(202) 224-4944,281.0,672
H001089,"Hawley, Josh",Republican,Senate,Missouri,,2019,https://www.congress.gov/img/member/h001089_200.jpg,https://api.congress.gov/v3/member/H001089?format=json,https://www.hawley.senate.gov,"115 Russell Senate Office Building Washington, DC 20510",(202) 224-6154,256.0,789
H001076,"Hassan, Margaret Wood",Democratic,Senate,New Hampshire,,2017,https://www.congress.gov/img/member/h001076_200.jpg,https://api.congress.gov/v3/member/H001076?format=json,https://www.hassan.senate.gov,"324 Hart Senate Office Building Washington, DC 20510",(202) 224-3324,286.0,2154
F000463,"Fischer, Deb",Republican,Senate,Nebraska,,2013,https://www.congress.gov/img/member/f000463_200.jpg,https://api.congress.gov/v3/member/F000463?format=json,https://www.fischer.senate.gov,"448 Russell Senate Office Building Washington, DC 20510",(202) 224-6551,306.0,1397
G000555,"Gillibrand, Kirsten E.",Democratic,Senate,New York,,2009,https://www.congress.gov/img/member/g000555_200.jpg,https://api.congress.gov/v3/member/G000555?format=json,https://www.gillibrand.senate.gov,"478 Russell Senate Office Building Washington, DC 20510",(202) 224-4451,831.0,4721
G000386,"Grassley, Chuck",Republican,Senate,Iowa,,1981,https://www.congress.gov/img/member/g000386_200.jpg,https://api.congress.gov/v3/member/G000386?format=json,https://www.grassley.senate.gov,"135 Hart Senate Office Building Washington, DC 20510",(202) 224-3744,2347.0,7320
G000359,"Graham, Lindsey",Republican,Senate,South Carolina,,2003,https://www.congress.gov/img/member/g000359_200.jpg,https://api.congress.gov/v3/member/G000359?format=json,https://www.lgraham.senate.gov/,"211 Russell Senate Office Building Washington, DC 20510",(202) 224-5972,713.0,3471
E000295,"Ernst, Joni",Republican,Senate,Iowa,,2015,https://www.congress.gov/img/member/e000295_200.jpg,https://api.congress.gov/v3/member/E000295?format=json,https://www.ernst.senate.gov,"260 Russell Senate Office Building Washington, DC 20510",(202) 224-3254,537.0,1701
C001098,"Cruz, Ted",Republican,Senate,Texas,,2013,https://www.congress.gov/img/member/c001098_200.jpg,https://api.congress.gov/v3/member/C001098?format=json,https://www.cruz.senate.gov,"167 Russell Senate Office Building Washington, DC 20510",(202) 224-5922,913.0,1811
C001096,"Cramer, Kevin",Republican,Senate,North Dakota,,2019,https://www.congress.gov/img/member/c001096_200.jpg,https://api.congress.gov/v3/member/C001096?format=json,https://www.cramer.senate.gov,"313 Hart Senate Office Building Washington, DC 20510",(202) 224-2043,214.0,2944
D000618,"Daines, Steve",Republican,Senate,Montana,,2015,https://www.congress.gov/img/member/d000618_200.jpg,https://api.congress.gov/v3/member/D000618?format=json,https://www.daines.senate.gov,"320 Hart Senate Office Building Washington, DC 20510",(202) 224-2651,538.0,2167
D000622,"Duckworth, Tammy",Democratic,Senate,Illinois,,2017,https://www.congress.gov/img/member/d000622_200.jpg,https://api.congress.gov/v3/member/D000622?format=json,https://www.duckworth.senate.gov,"524 Hart Senate Office Building Washington, DC 20510",(202) 224-2854,459.0,2742
D000563,"Durbin, Richard J.",Democratic,Senate,Illinois,,1997,https://www.congress.gov/img/member/d000563_200.jpg,https://api.congress.gov/v3/member/D000563?format=json,https://www.durbin.senate.gov,"711 Hart Senate Office Building Washington, DC 20510",(202) 224-2152,1952.0,9955
C000880,"Crapo, Mike",Republican,Senate,Idaho,,1999,https://www.congress.gov/img/member/c000880_200.jpg,https://api.congress.gov/v3/member/C000880?format=json,https://www.crapo.senate.gov,"239 Dirksen Senate Office Building Washington, DC 20510",(202) 224-6142,583.0,4105
C001113,"Cortez Masto, Catherine",Democratic,Senate,Nevada,,2017,https://www.congress.gov/img/member/c001113_200.jpg,https://api.congress.gov/v3/member/C001113?format=json,https://www.cortezmasto.senate.gov,"520 Hart Senate Office Building Washington, DC 20510",(202) 224-3542,461.0,1851
C001095,"Cotton, Tom",Republican,Senate,Arkansas,,2015,https://www.congress.gov/img/member/c001095_200.jpg,https://api.congress.gov/v3/member/C001095?format=json,https://www.cotton.senate.gov,"326 Russell Senate Office Building Washington, DC 20510",(202) 224-2353,462.0,1750
C001070,"Casey, Robert P., Jr.",Democratic,Senate,Pennsylvania,,2007,https://www.congress.gov/img/member/c001070_200.jpg,https://api.congress.gov/v3/member/C001070?format=json,https://www.casey.senate.gov/,"393 Russell Senate Office Building Washington, DC 20510",(202) 224-6324,1263.0,4160
C001088,"Coons, Christopher A.",Democratic,Senate,Delaware,,2010,https://www.congress.gov/img/member/c001088_200.jpg,https://api.congress.gov/v3/member/C001088?format=json,https://www.coons.senate.gov/,"218 Russell Senate Office Building Washington, DC 20510",(202) 224-5042,632.0,3567
C001075,"Cassidy, Bill",Republican,Senate,Louisiana,,2015,https://www.congress.gov/img/member/c001075_200.jpg,https://api.congress.gov/v3/member/C001075?format=json,https://www.cassidy.senate.gov,"455 Dirksen Senate Office Building Washington, DC 20510",(202) 224-5824,573.0,2174
C001035,"Collins, Susan M.",Republican,Senate,Maine,,1997,https://www.congress.gov/img/member/c001035_200.jpg,https://api.congress.gov/v3/member/C001035?format=json,https://www.collins.senate.gov,"413 Dirksen Senate Office Building Washington, DC 20510",(202) 224-2523,1153.0,6293
C001056,"Cornyn, John",Republican,Senate,Texas,,2002,https://www.congress.gov/img/member/c001056_200.jpg,https://api.congress.gov/v3/member/C001056?format=json,https://www.cornyn.senate.gov/,"517 Hart Senate Office Building Washington, DC 20510",(202) 224-2934,1421.0,3739
C000174,"Carper, Thomas R.",Democratic,Senate,Delaware,,2001,https://www.congress.gov/img/member/c000174_200.jpg,https://api.congress.gov/v3/member/C000174?format=json,https://www.carper.senate.gov,"513 Hart Senate Office Building Washington, DC 20510",(202) 224-2441,796.0,4567
C001047,"Capito, Shelley Moore",Republican,Senate,West Virginia,,2015,https://www.congress.gov/img/member/c001047_200.jpg,https://api.congress.gov/v3/member/C001047?format=json,https://www.capito.senate.gov,"170 Russell Senate Office Building Washington, DC 20510",(202) 224-6472,362.0,3632
C000141,"Cardin, Benjamin L.",Democratic,Senate,Maryland,,2007,https://www.congress.gov/img/member/c000141_200.jpg,https://api.congress.gov/v3/member/C000141?format=json,https://www.cardin.senate.gov/,"509 Hart Senate Office Building Washington, DC 20510",(202) 224-4524,1356.0,6259
C000127,"Cantwell, Maria",Democratic,Senate,Washington,,2001,https://www.congress.gov/img/member/c000127_200.jpg,https://api.congress.gov/v3/member/C000127?format=json,https://www.cantwell.senate.gov,"511 Hart Senate Office Building Washington, DC 20510",(202) 224-3441,907.0,4025
B000944,"Brown, Sherrod",Democratic,Senate,Ohio,,2007,https://www.congress.gov/img/member/b000944_200.jpg,https://api.congress.gov/v3/member/B000944?format=json,https://www.brown.senate.gov/,"503 Hart Senate Office Building Washington, DC 20510",(202) 224-2315,1462.0,8092
B001310,"Braun, Mike",Republican,Senate,Indiana,,2019,https://www.congress.gov/img/member/b001310_200.jpg,https://api.congress.gov/v3/member/B001310?format=json,https://www.braun.senate.gov,"404 Russell Senate Office Building Washington, DC 20510",(202) 224-4814,459.0,1814
B001277,"Blumenthal, Richard",Democratic,Senate,Connecticut,,2011,https://www.congress.gov/img/member/b001277_200.jpg,https://api.congress.gov/v3/member/B001277?format=json,https://www.blumenthal.senate.gov,"706 Hart Senate Office Building Washington, DC 20510",(202) 224-2823,914.0,5392
B001261,"Barrasso, John",Republican,Senate,Wyoming,,2007,https://www.congress.gov/img/member/b001261_200.jpg,https://api.congress.gov/v3/member/B001261?format=json,https://www.barrasso.senate.gov,"307 Dirksen Senate Office Building Washington, DC 20510",(202) 224-6441,645.0,2232
B001267,"Bennet, Michael F.",Democratic,Senate,Colorado,,2009,https://www.congress.gov/img/member/b001267_200.jpg,https://api.congress.gov/v3/member/B001267?format=json,https://www.bennet.senate.gov,"261 Russell Senate Office Building Washington, DC 20510",(202) 224-5852,620.0,2826
B001243,"Blackburn, Marsha",Republican,Senate,Tennessee,,2019,https://www.congress.gov/img/member/b001243_200.jpg,https://api.congress.gov/v3/member/B001243?format=json,https://www.blackburn.senate.gov,"357 Dirksen Senate Office Building Washington, DC 20510",(202) 224-3344,602.0,4373
B001236,"Boozman, John",Republican,Senate,Arkansas,,2011,https://www.congress.gov/img/member/b001236_200.jpg,https://api.congress.gov/v3/member/B001236?format=json,https://www.boozman.senate.gov/,"555 Dirksen Senate Office Building Washington, DC 20510",(202) 224-4843,378.0,3981
B001230,"Baldwin, Tammy",Democratic,Senate,Wisconsin,,2013,https://www.congress.gov/img/member/b001230_200.jpg,https://api.congress.gov/v3/member/B001230?format=json,https://www.baldwin.senate.gov/,"141 Hart Senate Office Building Washington, DC 20510",(202) 224-5653,652.0,6425
S001192,"Stewart, Chris",Republican,House of Representatives,Utah,2.0,2013,https://www.congress.gov/img/member/s001192_200.jpg,https://api.congress.gov/v3/member/S001192?format=json,https://maloy.house.gov,,,95.0,1158
